"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.427553833E0;-2.979064286E-1;4.584050179E0;8.706883430E0;9.844393498E0
2.429726734E0;-2.787638307E-1;4.579264164E0;8.735597610E0;9.867017542E0
2.431892800E0;-2.931207716E-1;4.550550461E0;8.735597610E0;9.854141002E0
2.434059966E0;-2.787638307E-1;4.579264164E0;8.730812073E0;9.862780998E0
2.436236847E0;-2.979064286E-1;4.574478626E0;8.740383148E0;9.869594750E0
2.438407582E0;-2.931207716E-1;4.584050179E0;8.711668968E0;9.848482728E0
2.440580412E0;-3.026920557E-1;4.579264164E0;8.726025581E0;9.859249729E0
2.442748249E0;-3.074777126E-1;4.579264164E0;8.730812073E0;9.863634334E0
2.444908193E0;-3.170489967E-1;4.584050179E0;8.702097893E0;9.840759312E0
2.447093740E0;-3.218346536E-1;4.593621254E0;8.711668968E0;9.853837323E0
2.449262104E0;-3.314059377E-1;4.579264164E0;8.692526817E0;9.830539794E0
2.451436339E0;-3.218346536E-1;4.584050179E0;8.702097893E0;9.840914659E0
2.453608978E0;-3.218346536E-1;4.584050179E0;8.668598175E0;9.811304088E0
2.455796651E0;-3.361915946E-1;4.574478626E0;8.663812637E0;9.803087723E0
2.457946289E0;-3.457628787E-1;4.579264164E0;8.639883995E0;9.784518777E0
2.460110351E0;-3.505485058E-1;4.564907551E0;8.649456024E0;9.786437284E0
2.462259347E0;-3.505485058E-1;4.579264164E0;8.620741844E0;9.767790665E0
2.464457132E0;-3.505485058E-1;4.569693089E0;8.625527382E0;9.767533045E0
2.466626078E0;-3.601198196E-1;4.574478626E0;8.606385231E0;9.753225504E0
2.468801148E0;-3.744767308E-1;4.588835716E0;8.592027664E0;9.747850298E0
2.470972697E0;-3.553341627E-1;4.584648132E0;8.568099976E0;9.724073121E0
2.473143158E0;-3.649054468E-1;4.584648132E0;8.568099976E0;9.724427576E0
2.475317993E0;-3.744767308E-1;4.603192329E0;8.558527946E0;9.725122778E0
2.477492798E0;-3.601198196E-1;4.599005222E0;8.553742409E0;9.718386930E0
2.479644887E0;-3.744767308E-1;4.589433670E0;8.548956871E0;9.710190411E0
2.481827434E0;-3.744767308E-1;4.599005222E0;8.539385796E0;9.706296494E0
2.483993744E0;-3.696911037E-1;4.594219685E0;8.534600258E0;9.699635436E0
2.486170024E0;-3.744767308E-1;4.603790760E0;8.548956871E0;9.716984397E0
2.488334758E0;-4.079762697E-1;4.607978344E0;8.563314438E0;9.732947304E0
2.490496816E0;-3.888336718E-1;4.603192329E0;8.572885513E0;9.738323124E0
2.492681701E0;-3.936193287E-1;4.593621254E0;8.563314438E0;9.725566645E0
2.494852529E0;-4.031906128E-1;4.598406792E0;8.529814720E0;9.698744602E0
2.497026642E0;-4.079762697E-1;4.588835716E0;8.544171333E0;9.707044949E0
2.499186789E0;-3.936193287E-1;4.598406792E0;8.534600258E0;9.702560629E0
2.501335216E0;-3.840480447E-1;4.603192329E0;8.563314438E0;9.729708458E0
2.503535961E0;-3.888336718E-1;4.588835716E0;8.553742409E0;9.714685484E0
2.505705618E0;-3.792623878E-1;4.588835716E0;8.572885513E0;9.731167413E0
2.507884878E0;-3.840480447E-1;4.588835716E0;8.568099976E0;9.727139524E0
2.510048737E0;-3.840480447E-1;4.598406792E0;8.582456589E0;9.744300848E0
2.512217469E0;-3.792623878E-1;4.574478626E0;8.596813202E0;9.745506241E0
2.514362468E0;-3.792623878E-1;4.584050179E0;8.620741844E0;9.771107713E0
2.516537263E0;-3.696911037E-1;4.574478626E0;8.615956306E0;9.762029978E0
2.518715975E0;-3.696911037E-1;4.598406792E0;8.635098457E0;9.790145142E0
2.520890392E0;-3.649054468E-1;4.574478626E0;8.644669533E0;9.787201950E0
2.523053163E0;-3.840480447E-1;4.584050179E0;8.659027100E0;9.805088437E0
2.525232342E0;-3.792623878E-1;4.584050179E0;8.644669533E0;9.792224841E0
2.527404085E0;-3.696911037E-1;4.574478626E0;8.663812637E0;9.804293734E0
2.529577780E0;-3.649054468E-1;4.579264164E0;8.673383713E0;9.814805209E0
2.531747010E0;-3.649054468E-1;4.579264164E0;8.702097893E0;9.840189226E0
2.533928620E0;-3.840480447E-1;4.569693089E0;8.687741280E0;9.823768949E0
2.536086773E0;-3.792623878E-1;4.564907551E0;8.706883430E0;9.838294567E0
2.538257987E0;-3.649054468E-1;4.560121536E0;8.716454506E0;9.844005463E0
2.540425406E0;-3.649054468E-1;4.560121536E0;8.697312355E0;9.827059917E0
2.542599977E0;-3.696911037E-1;4.564907551E0;8.721240044E0;9.850638576E0
2.544772849E0;-3.696911037E-1;4.564907551E0;8.697312355E0;9.829460548E0
2.546942751E0;-3.553341627E-1;4.579264164E0;8.711668968E0;9.848304365E0
2.549112836E0;-3.553341627E-1;4.574478626E0;8.702097893E0;9.837612759E0
2.551283927E0;-3.409772217E-1;4.584050179E0;8.706883430E0;9.845791008E0
2.553453900E0;-3.409772217E-1;4.593621254E0;8.706883430E0;9.850250797E0
2.555625541E0;-3.457628787E-1;4.603192329E0;8.697312355E0;9.846429495E0
2.557796328E0;-3.361915946E-1;4.593621254E0;8.702097893E0;9.845856425E0
2.559967551E0;-3.218346536E-1;4.598406792E0;8.706883430E0;9.851839505E0
2.562138257E0;-3.314059377E-1;4.598406792E0;8.702097893E0;9.847927835E0
2.564305311E0;-3.409772217E-1;4.598406792E0;8.697312355E0;9.844026244E0
2.566462934E0;-3.457628787E-1;4.579264164E0;8.702097893E0;9.839497954E0
2.568652052E0;-3.409772217E-1;4.598406792E0;8.692526817E0;9.839798421E0
2.570821637E0;-3.649054468E-1;4.603192329E0;8.673383713E0;9.825992094E0
2.572996727E0;-3.792623878E-1;4.612763882E0;8.663812637E0;9.822580109E0
2.575162743E0;-3.744767308E-1;4.617549419E0;8.663812637E0;9.824644771E0
2.577334139E0;-3.888336718E-1;4.603192329E0;8.659027100E0;9.814240753E0
2.579506217E0;-3.840480447E-1;4.622334957E0;8.654241562E0;9.818827342E0
2.581678184E0;-3.840480447E-1;4.612763882E0;8.625527382E0;9.789014565E0
2.583846988E0;-4.031906128E-1;4.607978344E0;8.644669533E0;9.804404032E0
2.586018537E0;-3.840480447E-1;4.612763882E0;8.635098457E0;9.797449102E0
2.588186262E0;-3.792623878E-1;4.612763882E0;8.630312920E0;9.793045067E0
2.590352348E0;-3.840480447E-1;4.598406792E0;8.639883995E0;9.794918753E0
2.592529178E0;-3.888336718E-1;4.598406792E0;8.644669533E0;9.799328955E0
2.594701531E0;-3.744767308E-1;4.588835716E0;8.654241562E0;9.802731408E0
2.596874414E0;-3.792623878E-1;4.588835716E0;8.630312920E0;9.781797088E0
2.599045078E0;-3.888336718E-1;4.617549419E0;8.635098457E0;9.799891817E0
2.601214623E0;-3.792623878E-1;4.622334957E0;8.630312920E0;9.797556915E0
2.603385989E0;-3.840480447E-1;4.612763882E0;8.611170769E0;9.776366684E0
2.605554579E0;-4.031906128E-1;4.603192329E0;8.615956306E0;9.776842300E0
2.607723179E0;-3.888336718E-1;4.607978344E0;8.644669533E0;9.803824120E0
2.609895308E0;-3.888336718E-1;4.598406792E0;8.630312920E0;9.786666324E0
2.612058352E0;-3.984049559E-1;4.603192329E0;8.620741844E0;9.780863769E0
2.614240644E0;-4.079762697E-1;4.598406792E0;8.625527382E0;9.783226067E0
2.616414392E0;-4.127618968E-1;4.588835716E0;8.639883995E0;9.791597472E0
2.618599186E0;-4.031906128E-1;4.593621254E0;8.635098457E0;9.789220820E0
2.620765211E0;-4.079762697E-1;4.593621254E0;8.635098457E0;9.789419096E0
2.622926975E0;-4.031906128E-1;4.598406792E0;8.625527382E0;9.783027666E0
2.625106958E0;-4.175475538E-1;4.598406792E0;8.615956306E0;9.775192789E0
2.627276809E0;-4.223332107E-1;4.598406792E0;8.606385231E0;9.766963556E0
2.629450748E0;-4.127618968E-1;4.598406792E0;8.582456589E0;9.745474771E0
2.631615167E0;-4.127618968E-1;4.598406792E0;8.596813202E0;9.758120446E0
2.633777632E0;-4.223332107E-1;4.593621254E0;8.611170769E0;9.768929500E0
2.635960840E0;-4.079762697E-1;4.612763882E0;8.620741844E0;9.785766460E0
2.638132196E0;-4.127618968E-1;4.622334957E0;8.635098457E0;9.803125941E0
2.640304926E0;-3.984049559E-1;4.607978344E0;8.635098457E0;9.795770327E0
2.642474186E0;-3.840480447E-1;4.622334957E0;8.649456024E0;9.814609665E0
2.644645533E0;-3.984049559E-1;4.627120972E0;8.630312920E0;9.800575294E0
2.646799047E0;-3.936193287E-1;4.631906509E0;8.630312920E0;9.802642255E0
2.648973455E0;-3.936193287E-1;4.631906509E0;8.653642654E0;9.823188142E0
2.651157800E0;-3.888336718E-1;4.641477585E0;8.624929428E0;9.802240225E0
2.653330815E0;-3.984049559E-1;4.651049137E0;8.639286041E0;9.819788587E0
2.655498591E0;-3.744767308E-1;4.636692047E0;8.648857117E0;9.820482442E0
2.657669713E0;-3.750749528E-1;4.646263599E0;8.634500504E0;9.812392450E0
2.659841089E0;-3.894318938E-1;4.651049137E0;8.629714966E0;9.811008902E0
2.662009984E0;-3.846462369E-1;4.670191765E0;8.615358353E0;9.807295417E0
2.664185256E0;-3.798605800E-1;4.670191765E0;8.620143890E0;9.811313157E0
2.666376155E0;-3.702892959E-1;4.689334393E0;8.620143890E0;9.820073925E0
2.668543258E0;-3.798605800E-1;4.703691006E0;8.615358353E0;9.823105552E0
2.670696396E0;-3.798605800E-1;4.689334393E0;8.610571861E0;9.812038467E0
2.672862259E0;-3.990031779E-1;4.694119930E0;8.596215248E0;9.802493665E0
2.675031988E0;-3.990031779E-1;4.689334393E0;8.586644173E0;9.791808757E0
2.677201655E0;-3.894318938E-1;4.708476543E0;8.596215248E0;9.808992056E0
2.679355972E0;-3.894318938E-1;4.718048096E0;8.591429710E0;9.809398529E0
2.681550410E0;-3.846462369E-1;4.708476543E0;8.581858635E0;9.796223850E0
2.683720485E0;-3.750749528E-1;4.732405186E0;8.586644173E0;9.811564514E0
2.685897731E0;-3.846462369E-1;4.732405186E0;8.581858635E0;9.807747407E0
2.688058436E0;-3.750749528E-1;4.722833633E0;8.586644173E0;9.806951458E0
2.690220006E0;-3.846462369E-1;4.741976261E0;8.591429710E0;9.820741115E0
2.692404170E0;-3.894318938E-1;4.737190723E0;8.572287560E0;9.801874675E0
2.694574743E0;-3.894318938E-1;4.746761799E0;8.557929993E0;9.793955816E0
2.696749212E0;-3.798605800E-1;4.756333351E0;8.567501068E0;9.806583277E0
2.698917344E0;-3.846462369E-1;4.770689964E0;8.557332039E0;9.804864460E0
2.701087936E0;-3.846462369E-1;4.761118889E0;8.538787842E0;9.784022874E0
2.703261165E0;-4.037888348E-1;4.785047054E0;8.566903114E0;9.820974987E0
2.705427180E0;-4.181457460E-1;4.775475979E0;8.542975426E0;9.796042355E0
2.707588782E0;-3.990031779E-1;4.804189682E0;8.542975426E0;9.809274752E0
2.709769730E0;-3.990031779E-1;4.794618607E0;8.538188934E0;9.800420470E0
2.711937588E0;-4.037888348E-1;4.799404144E0;8.542975426E0;9.807127749E0
2.714117285E0;-4.133601189E-1;4.813760757E0;8.542975426E0;9.814560018E0
2.716283992E0;-3.990031779E-1;4.837689400E0;8.538188934E0;9.821563651E0
2.718456977E0;-3.894318938E-1;4.842474937E0;8.533403397E0;9.819378506E0
2.720625138E0;-3.990031779E-1;4.828117847E0;8.523832321E0;9.804368563E0
2.722795019E0;-3.942175210E-1;4.852046013E0;8.514261246E0;9.807670596E0
2.724966701E0;-3.894318938E-1;4.847260475E0;8.509475708E0;9.800957511E0
2.727137397E0;-3.942175210E-1;4.866403103E0;8.504690170E0;9.806479567E0
2.729308793E0;-3.463610709E-1;4.880760193E0;8.533403397E0;9.836704711E0
2.731476467E0;-3.750749528E-1;4.909473896E0;8.494520187E0;9.818375037E0
2.733636043E0;-4.277170599E-1;4.890331268E0;8.475975990E0;9.794919642E0
2.735823889E0;-4.372883439E-1;4.861617565E0;8.461619377E0;9.768600152E0
2.737994015E0;-4.325026870E-1;4.832903385E0;8.456833839E0;9.749977041E0
2.740168474E0;-4.037888348E-1;4.785047054E0;8.457431793E0;9.725629711E0
2.742331702E0;-3.894318938E-1;4.799404144E0;8.480761528E0;9.752397317E0
2.744490923E0;-3.798605800E-1;4.832903385E0;8.461619377E0;9.751935791E0
2.746679593E0;-4.037888348E-1;4.856831551E0;8.466404915E0;9.768923703E0
2.748854947E0;-3.798605800E-1;4.885545731E0;8.480761528E0;9.794700978E0
2.751021155E0;-4.085744619E-1;4.890331268E0;8.475975990E0;9.794102409E0
2.753182411E0;-4.181457460E-1;4.895116806E0;8.471190453E0;9.792756614E0
2.755349342E0;-4.133601189E-1;4.885545731E0;8.447261810E0;9.767069968E0
2.757532010E0;-4.325026870E-1;4.856831551E0;8.432905197E0;9.741137580E0
2.759704108E0;-4.277170599E-1;4.856831551E0;8.432905197E0;9.740926273E0
2.761875312E0;-4.468596280E-1;4.856831551E0;8.437690735E0;9.745928441E0
2.764042519E0;-4.516452849E-1;4.875974178E0;8.432905197E0;9.751563860E0
2.766206001E0;-4.516452849E-1;4.890331268E0;8.452047348E0;9.775296811E0
2.768373614E0;-4.612165689E-1;4.895116806E0;8.442476273E0;9.769866677E0
2.770557970E0;-4.564309120E-1;4.895116806E0;8.437690735E0;9.765506779E0
2.772730456E0;-4.660021961E-1;4.914259434E0;8.413164139E0;9.754405910E0
2.774902677E0;-4.707878530E-1;4.928616524E0;8.413164139E0;9.761876503E0
2.777066790E0;-4.851447940E-1;4.919044971E0;8.384450912E0;9.733004983E0
2.779223823E0;-4.851447940E-1;4.942973614E0;8.374878883E0;9.736886049E0
2.781398008E0;-5.042873621E-1;4.962115765E0;8.379665375E0;9.751701923E0
2.783580208E0;-5.138586760E-1;4.947759151E0;8.365307808E0;9.732561126E0
2.785754087E0;-5.090730190E-1;4.971687317E0;8.365307808E0;9.744496130E0
2.787925993E0;-4.995017350E-1;4.962115765E0;8.350951195E0;9.726791902E0
2.790097887E0;-5.042873621E-1;4.990829945E0;8.346165657E0;9.737616261E0
2.792267016E0;-5.042873621E-1;5.000401020E0;8.336593628E0;9.734326347E0
2.794438068E0;-5.138586760E-1;4.995615482E0;8.327022552E0;9.724172426E0
2.796606901E0;-5.186443329E-1;5.014758110E0;8.312665939E0;9.721995982E0
2.798771381E0;-5.282155871E-1;5.024329185E0;8.317451477E0;9.731541221E0
2.800921028E0;-5.473581553E-1;5.014758110E0;8.298309326E0;9.711299477E0
2.803120725E0;-5.377869010E-1;5.038686275E0;8.292924881E0;9.718548102E0
2.805291278E0;-5.521438122E-1;5.048257351E0;8.283353806E0;9.716157437E0
2.807470213E0;-5.425725579E-1;5.043471813E0;8.273782730E0;9.704971591E0
2.809630105E0;-5.431707501E-1;5.067399979E0;8.254639626E0;9.701167577E0
2.811787484E0;-5.335994363E-1;5.067399979E0;8.264211655E0;9.708782888E0
2.813961566E0;-5.431707501E-1;5.062614441E0;8.245068550E0;9.690523971E0
2.816145791E0;-5.383850932E-1;5.072185993E0;8.245068550E0;9.695260938E0
2.818320840E0;-5.431707501E-1;5.067399979E0;8.225926399E0;9.676747498E0
2.820490711E0;-5.431707501E-1;5.072185993E0;8.201997757E0;9.658927084E0
2.822659086E0;-5.000999570E-1;5.067399979E0;8.193024635E0;9.646465424E0
2.824831481E0;-4.953143001E-1;5.076971531E0;8.206783295E0;9.662932693E0
2.827000986E0;-5.048855543E-1;5.072185993E0;8.211568832E0;9.664980231E0
2.829172810E0;-4.953143001E-1;5.062614441E0;8.202595711E0;9.651838044E0
2.831341490E0;-4.857429862E-1;5.062614441E0;8.226524353E0;9.671696550E0
2.833513091E0;-4.905286431E-1;5.062614441E0;8.235497475E0;9.679571374E0
2.835684101E0;-4.809573591E-1;5.053043365E0;8.221738815E0;9.662378402E0
2.837854776E0;-4.857429862E-1;5.057828903E0;8.245666504E0;9.685483754E0
2.840026356E0;-4.905286431E-1;5.067399979E0;8.245068550E0;9.690217556E0
2.842194650E0;-4.809573591E-1;5.062614441E0;8.240283012E0;9.683163175E0
2.844353179E0;-4.713860750E-1;5.062614441E0;8.236095428E0;9.679128975E0
2.846526377E0;-4.761717021E-1;5.067399979E0;8.254639626E0;9.697647002E0
2.848709360E0;-4.666004181E-1;5.081757069E0;8.259425163E0;9.708762788E0
2.850878295E0;-4.522434771E-1;5.057828903E0;8.255238533E0;9.692013238E0
2.853041787E0;-4.474578202E-1;5.057828903E0;8.273782730E0;9.707591482E0
2.855219919E0;-4.666004181E-1;5.048257351E0;8.264809608E0;9.695859740E0
2.857380870E0;-4.570291340E-1;5.053043365E0;8.274380684E0;9.706054738E0
2.859569488E0;-4.618147612E-1;5.043471813E0;8.264809608E0;9.693139773E0
2.861735046E0;-4.713860750E-1;5.043471813E0;8.255238533E0;9.685441446E0
2.863913919E0;-4.713860750E-1;5.038686275E0;8.250452042E0;9.678869929E0
2.866084187E0;-4.666004181E-1;5.024329185E0;8.260024071E0;9.679338684E0
2.868237834E0;-4.618147612E-1;5.029115200E0;8.269595146E0;9.689761424E0
2.870418843E0;-4.666004181E-1;5.024329185E0;8.279166222E0;9.695679091E0
2.872587616E0;-4.761717021E-1;5.029115200E0;8.303094864E0;9.719059806E0
2.874762807E0;-4.809573591E-1;5.029115200E0;8.327022552E0;9.739744569E0
2.876932658E0;-4.857429862E-1;5.029115200E0;8.322237015E0;9.735891067E0
2.879105245E0;-4.851447940E-1;5.024329185E0;8.355736732E0;9.762048227E0
2.881274292E0;-4.995017350E-1;5.024329185E0;8.355736732E0;9.762772254E0
2.883443593E0;-4.995017350E-1;5.029115200E0;8.355736732E0;9.765236199E0
2.885613983E0;-5.186443329E-1;5.033302307E0;8.359924316E0;9.771973119E0
2.887785147E0;-5.234299302E-1;5.023731232E0;8.346165657E0;9.755528461E0
2.889955983E0;-5.377869010E-1;5.038087845E0;8.345566750E0;9.763197645E0
2.892128307E0;-5.665007830E-1;5.023731232E0;8.327022552E0;9.741565748E0
2.894299317E0;-5.425725579E-1;5.009374142E0;8.322237015E0;9.728712310E0
2.896466584E0;-5.569294691E-1;5.004588604E0;8.317451477E0;9.722966451E0
2.898627493E0;-5.665007830E-1;4.999803066E0;8.307880402E0;9.712869329E0
2.900806010E0;-5.760720372E-1;4.995017052E0;8.322237015E0;9.723254767E0
2.902983165E0;-5.712863803E-1;4.995017052E0;8.322237015E0;9.722972406E0
2.905155793E0;-5.712863803E-1;5.014159679E0;8.336593628E0;9.745099216E0
2.907325156E0;-5.617151260E-1;5.038087845E0;8.331210136E0;9.752277444E0
2.909500478E0;-5.712863803E-1;5.057230473E0;8.326424599E0;9.758652303E0
2.911688863E0;-5.282155871E-1;5.047659397E0;8.326424599E0;9.751267799E0
2.913835481E0;-5.186443329E-1;5.047659397E0;8.331210136E0;9.754840833E0
2.916006451E0;-5.048855543E-1;5.057828903E0;8.326424599E0;9.755300571E0
2.918171022E0;-4.953143001E-1;5.072185993E0;8.297710419E0;9.737782355E0
2.920356476E0;-4.809573591E-1;5.062614441E0;8.316853523E0;9.748406920E0
2.922548585E0;-4.666004181E-1;5.072185993E0;8.312067986E0;9.748603023E0
2.924692343E0;-4.618147612E-1;5.062614441E0;8.292924881E0;9.727072578E0
2.926858135E0;-4.474578202E-1;5.067399979E0;8.302495956E0;9.737052950E0
2.929008241E0;-4.378865361E-1;5.081757069E0;8.297710419E0;9.740020417E0
2.931174225E0;-4.091726840E-1;5.091328144E0;8.288139343E0;9.735620079E0
2.933353771E0;-3.804588020E-1;5.105685234E0;8.273782730E0;9.729761111E0
2.935542014E0;-3.708875179E-1;5.105685234E0;8.292924881E0;9.745675058E0
2.937714520E0;-3.613162339E-1;5.100899696E0;8.321639061E0;9.767261837E0
2.939888510E0;-3.230310678E-1;5.120042324E0;8.326424599E0;9.780006599E0
2.942059501E0;-3.086741269E-1;5.115256786E0;8.355138779E0;9.801503748E0
2.944232311E0;-3.086741269E-1;5.110470772E0;8.388637543E0;9.827585209E0
2.946398918E0;-3.230310678E-1;5.115256786E0;8.402995110E0;9.842790655E0
2.948559674E0;-2.991028428E-1;5.100899696E0;8.402995110E0;9.834580166E0
2.950740206E0;-2.895315289E-1;5.100899696E0;8.417351723E0;9.846563677E0
2.952903017E0;-3.038884699E-1;5.076971531E0;8.412566185E0;9.830526840E0
2.955080528E0;-3.038884699E-1;5.081757069E0;8.422137260E0;9.841188909E0
2.957241670E0;-2.943171859E-1;5.076971531E0;8.436494827E0;9.850721167E0
2.959427807E0;-3.038884699E-1;5.081757069E0;8.441280365E0;9.857576645E0
2.961597608E0;-2.943171859E-1;5.053043365E0;8.446065903E0;9.846618663E0
2.963771873E0;-3.086741269E-1;5.076971531E0;8.469993591E0;9.879863920E0
2.965936597E0;-3.182454109E-1;5.057828903E0;8.498707771E0;9.894996066E0
2.968102592E0;-3.182454109E-1;5.062614441E0;8.532207489E0;9.926223338E0
2.970280692E0;-3.373879790E-1;5.038686275E0;8.541778564E0;9.922911421E0
2.972451978E0;-3.373879790E-1;5.019543648E0;8.551349640E0;9.921453006E0
2.974623690E0;-3.326023519E-1;5.023731232E0;8.575278282E0;9.944038286E0
2.976793287E0;-3.373879790E-1;5.009972572E0;8.565707207E0;9.928997723E0
2.978965610E0;-3.565305769E-1;5.004588604E0;8.566305161E0;9.927467212E0
2.981134747E0;-3.517449200E-1;5.009374142E0;8.580063820E0;9.941581812E0
2.983304466E0;-3.613162339E-1;5.014159679E0;8.551349640E0;9.919572943E0
2.985475029E0;-3.661018610E-1;5.023731232E0;8.546564102E0;9.920466925E0
2.987652500E0;-3.661018610E-1;5.014159679E0;8.556135178E0;9.923874094E0
2.989845930E0;-3.708875179E-1;5.028516769E0;8.556135178E0;9.931313490E0
2.991990024E0;-3.565305769E-1;5.004588604E0;8.556734085E0;9.919209613E0
2.994160505E0;-3.708875179E-1;4.999803066E0;8.575876236E0;9.933843237E0
2.996329420E0;-3.661018610E-1;5.000401020E0;8.556135178E0;9.916929470E0
2.998526351E0;-3.804588020E-1;5.014758110E0;8.551349640E0;9.920591135E0
3.000688785E0;-3.655036688E-1;4.986044407E0;8.537590981E0;9.893669264E0
3.002846163E0;-3.894318938E-1;5.000401020E0;8.523234367E0;9.889448500E0
3.005009454E0;-3.942175210E-1;4.995615482E0;8.518448830E0;9.883094251E0
3.007181909E0;-4.085744619E-1;5.000401020E0;8.489734650E0;9.861365923E0
3.009349745E0;-4.229314029E-1;4.995615482E0;8.484949112E0;9.855425229E0
3.011495466E0;-4.378865361E-1;5.033900738E0;8.450851440E0;9.846257732E0
3.013671848E0;-5.335994363E-1;5.129015446E0;8.498109818E0;9.940291659E0
3.015845900E0;-4.612165689E-1;5.018945694E0;8.489136696E0;9.872587221E0
3.018032800E0;-4.085744619E-1;4.914259434E0;8.394619942E0;9.735837038E0
3.020198947E0;-3.750749528E-1;4.885545731E0;8.351549149E0;9.682851413E0
3.022356774E0;-3.798605800E-1;4.885545731E0;8.332406998E0;9.666532859E0
3.024541466E0;-3.894318938E-1;4.952544689E0;8.370093346E0;9.733335436E0
3.026711969E0;-4.283152521E-1;5.000401020E0;8.389236450E0;9.775824903E0
3.028887191E0;-4.187439680E-1;5.048257351E0;8.388637543E0;9.799463690E0
3.031054162E0;-3.948157430E-1;5.076971531E0;8.388637543E0;9.813295024E0
3.033222222E0;-3.756731451E-1;5.072185993E0;8.412566185E0;9.830537670E0
3.035376641E0;-3.326023519E-1;5.038686275E0;8.384450912E0;9.787645315E0
3.037543714E0;-3.086741269E-1;5.014758110E0;8.360522270E0;9.754045891E0
3.039710786E0;-3.134597540E-1;5.024329185E0;8.341380119E0;9.742728728E0
3.041877859E0;-3.182454109E-1;5.038686275E0;8.274380684E0;9.693039525E0
3.044044932E0;-3.134597540E-1;5.096114159E0;8.245068550E0;9.697927198E0
3.046212005E0;-3.134597540E-1;5.110470772E0;8.240283012E0;9.701413951E0
3.048379078E0;-2.847459018E-1;5.139184952E0;8.225926399E0;9.703513143E0
3.050546150E0;-2.656033039E-1;5.143970490E0;8.225926399E0;9.705505790E0
3.052745823E0;-2.416750938E-1;5.163711071E0;8.211568832E0;9.703204706E0
3.054935928E0;-2.129612118E-1;5.163711071E0;8.221140862E0;9.710634458E0
3.057102127E0;-2.087737769E-1;5.173282623E0;8.211568832E0;9.707538425E0
3.059263096E0;-2.129612118E-1;5.168497086E0;8.216354370E0;9.709129402E0
3.061430384E0;-2.039881349E-1;5.178068161E0;8.216354370E0;9.714035216E0
3.063607344E0;-1.800599098E-1;5.197210789E0;8.206783295E0;9.715694190E0
